,TCGA-69-7978-01,TCGA-62-8399-01,TCGA-78-7539-01,TCGA-50-5931-11,TCGA-73-4658-01,TCGA-44-6775-01,TCGA-44-2655-01,TCGA-44-3398-01,TCGA-62-8397-01,TCGA-53-A4EZ-01,TCGA-50-7109-01,TCGA-38-6178-01,TCGA-86-8056-01,TCGA-55-1592-01,TCGA-86-A4JF-01,TCGA-69-7974-01,TCGA-86-A456-01,TCGA-49-4512-11,TCGA-97-8547-01,TCGA-55-1595-01,TCGA-49-6743-11,TCGA-NJ-A4YP-01,TCGA-05-4424-01,TCGA-97-A4M7-01,TCGA-44-2668-01,TCGA-NJ-A55A-01,TCGA-44-6148-11,TCGA-50-5939-11,TCGA-05-5420-01,TCGA-55-1594-01,TCGA-44-2659-01,TCGA-78-7162-01,TCGA-38-4632-01,TCGA-49-6761-01,TCGA-91-6828-01,TCGA-05-4418-01,TCGA-99-AA5R-01,TCGA-55-7903-01,TCGA-55-A492-01,TCGA-55-8616-01,TCGA-86-7954-01,TCGA-05-4433-01,TCGA-69-8253-01,TCGA-86-8674-01,TCGA-69-7765-01,TCGA-86-8672-01,TCGA-MP-A4T6-01,TCGA-97-7547-01,TCGA-55-7911-01,TCGA-91-6835-01,TCGA-55-6984-11,TCGA-44-2657-11,TCGA-55-A48Z-01,TCGA-50-5045-01,TCGA-55-7913-01,TCGA-86-8075-01,TCGA-97-8177-01,TCGA-55-7907-01,TCGA-44-8117-01,TCGA-86-8668-01,TCGA-78-8660-01,TCGA-05-4415-01,TCGA-75-6212-01,TCGA-67-6215-01,TCGA-05-4430-01,TCGA-49-6742-01,TCGA-38-4627-01,TCGA-55-6975-11,TCGA-69-7979-01,TCGA-69-7973-01,TCGA-73-7499-01,TCGA-44-A47A-01,TCGA-78-8662-01,TCGA-55-8085-01,TCGA-75-6206-01,TCGA-50-5932-01,TCGA-50-6594-01,TCGA-49-AARQ-01,TCGA-55-7574-01,TCGA-50-5066-01,TCGA-86-A4P7-01,TCGA-64-5779-01,TCGA-55-8096-01,TCGA-55-6986-11,TCGA-91-6835-11,TCGA-97-8175-01,TCGA-44-A4SS-01,TCGA-91-7771-01,TCGA-86-8278-01,TCGA-55-8087-01,TCGA-MP-A4T8-01,TCGA-L9-A5IP-01,TCGA-55-6979-01,TCGA-69-7980-01,TCGA-62-A472-01,TCGA-49-4507-01,TCGA-55-6642-01,TCGA-86-7701-01,TCGA-62-A46R-01,TCGA-62-A46V-01,TCGA-44-6146-01,TCGA-49-4501-01,TCGA-55-7914-01,TCGA-73-4659-01,TCGA-86-8669-01,TCGA-49-AAQV-01,TCGA-78-7149-01,TCGA-86-8055-01,TCGA-91-6829-01,TCGA-78-7163-01,TCGA-62-8398-01,TCGA-38-A44F-01,TCGA-38-4631-01,TCGA-L9-A7SV-01,TCGA-49-AAR2-01,TCGA-MP-A4SY-01,TCGA-05-4432-01,TCGA-05-4398-01,TCGA-75-6211-01,TCGA-44-6778-01,TCGA-91-6849-11,TCGA-55-8510-01,TCGA-50-5946-02,TCGA-MP-A4TD-01,TCGA-55-6983-11,TCGA-55-8205-01,TCGA-55-7573-01,TCGA-MP-A4T4-01,TCGA-55-6978-11,TCGA-97-7941-01,TCGA-55-7994-01,TCGA-05-4420-01,TCGA-50-6591-01,TCGA-38-4630-01,TCGA-49-6743-01,TCGA-55-8206-01,TCGA-MP-A5C7-01,TCGA-49-AARE-01,TCGA-75-6203-01,TCGA-86-7955-01,TCGA-49-6744-01,TCGA-95-A4VN-01,TCGA-55-7576-01,TCGA-53-7626-01,TCGA-97-7546-01,TCGA-44-5645-11,TCGA-55-6981-11,TCGA-44-7672-01,TCGA-62-A46O-01,TCGA-55-6984-01,TCGA-97-8174-01,TCGA-35-4123-01,TCGA-93-A4JO-01,TCGA-97-7937-01,TCGA-50-6597-01,TCGA-50-5935-11,TCGA-99-8033-01,TCGA-55-7570-01,TCGA-38-4626-01,TCGA-69-7764-01,TCGA-05-5715-01,TCGA-50-6590-01,TCGA-86-7713-01,TCGA-S2-AA1A-01,TCGA-44-3396-11,TCGA-75-7027-01,TCGA-50-5049-01,TCGA-55-8505-01,TCGA-49-AAR0-01,TCGA-MP-A4T9-01,TCGA-95-7567-01,TCGA-05-4422-01,TCGA-86-8673-01,TCGA-55-6543-01,TCGA-NJ-A7XG-01,TCGA-86-8280-01,TCGA-99-8028-01,TCGA-55-7725-01,TCGA-64-5778-01,TCGA-86-8671-01,TCGA-05-4403-01,TCGA-69-7763-01,TCGA-49-4506-01,TCGA-97-A4M1-01,TCGA-86-8359-01,TCGA-05-4405-01,TCGA-62-A470-01,TCGA-49-4487-01,TCGA-44-6145-01,TCGA-55-6968-11,TCGA-91-8499-01,TCGA-95-8494-01,TCGA-64-1681-01,TCGA-55-A491-01,TCGA-75-6214-01,TCGA-86-6851-01,TCGA-80-5607-01,TCGA-91-6849-01,TCGA-62-8402-01,TCGA-78-7156-01,TCGA-50-5941-01,TCGA-62-A46Y-01,TCGA-44-7660-01,TCGA-MP-A4TF-01,TCGA-49-6745-11,TCGA-05-4402-01,TCGA-62-A471-01,TCGA-55-8513-01,TCGA-05-4397-01,TCGA-05-5429-01,TCGA-78-7167-01,TCGA-50-5936-11,TCGA-50-8459-01,TCGA-93-8067-01,TCGA-44-6776-01,TCGA-91-6836-11,TCGA-75-7031-01,TCGA-44-7667-01,TCGA-35-3615-01,TCGA-86-A4P8-01,TCGA-44-2666-01,TCGA-44-5643-01,TCGA-44-2661-01,TCGA-69-8255-01,TCGA-49-4514-01,TCGA-78-7154-01,TCGA-44-2655-11,TCGA-55-8507-01,TCGA-95-A4VP-01,TCGA-50-6595-01,TCGA-55-6980-11,TCGA-78-7155-01,TCGA-05-4382-01,TCGA-05-5428-01,TCGA-44-5644-01,TCGA-44-6146-11,TCGA-55-6978-01,TCGA-NJ-A55R-01,TCGA-91-6840-01,TCGA-55-8094-01,TCGA-44-7661-01,TCGA-NJ-A4YF-01,TCGA-67-6217-01,TCGA-86-A4D0-01,TCGA-50-5939-01,TCGA-05-4410-01,TCGA-55-7816-01,TCGA-50-5051-01,TCGA-86-8279-01,TCGA-55-6970-01,TCGA-38-4626-11,TCGA-49-4488-01,TCGA-38-4627-11,TCGA-97-7552-01,TCGA-95-7947-01,TCGA-05-4425-01,TCGA-78-7633-01,TCGA-64-1678-01,TCGA-50-6595-11,TCGA-80-5608-01,TCGA-64-5775-01,TCGA-55-8508-01,TCGA-44-2656-01,TCGA-55-7281-01,TCGA-50-5930-11,TCGA-J2-8194-01,TCGA-78-7150-01,TCGA-44-A47G-01,TCGA-99-8025-01,TCGA-50-6592-01,TCGA-05-4249-01,TCGA-97-7553-01,TCGA-75-5125-01,TCGA-67-3772-01,TCGA-78-7147-01,TCGA-38-4628-01,TCGA-99-8032-01,TCGA-78-8648-01,TCGA-62-A46S-01,TCGA-NJ-A55O-01,TCGA-44-6779-01,TCGA-97-7938-01,TCGA-MP-A4SW-01,TCGA-49-AARN-01,TCGA-55-8097-01,TCGA-93-A4JQ-01,TCGA-55-8299-01,TCGA-4B-A93V-01,TCGA-75-6207-01,TCGA-05-4417-01,TCGA-78-7143-01,TCGA-44-3396-01,TCGA-53-7624-01,TCGA-75-5147-01,TCGA-55-1596-01,TCGA-44-5645-01,TCGA-05-4244-01,TCGA-55-6971-01,TCGA-73-7498-01,TCGA-49-AARO-01,TCGA-05-4396-01,TCGA-69-8254-01,TCGA-J2-A4AG-01,TCGA-55-6985-11,TCGA-50-5066-02,TCGA-55-6972-11,TCGA-78-7146-01,TCGA-73-4677-01,TCGA-97-7554-01,TCGA-L9-A443-01,TCGA-55-6987-01,TCGA-78-7220-01,TCGA-73-4676-11,TCGA-64-1677-01,TCGA-44-3398-11,TCGA-73-4666-01,TCGA-49-4486-01,TCGA-MN-A4N5-01,TCGA-78-7152-01,TCGA-83-5908-01,TCGA-50-6593-01,TCGA-MP-A4TC-01,TCGA-78-7542-01,TCGA-55-8615-01,TCGA-55-A493-01,TCGA-71-6725-01,TCGA-91-6831-11,TCGA-73-4668-01,TCGA-78-7158-01,TCGA-44-7659-01,TCGA-05-5425-01,TCGA-64-1679-01,TCGA-55-8506-01,TCGA-78-7166-01,TCGA-55-6971-11,TCGA-91-8496-01,TCGA-55-7283-01,TCGA-55-A4DG-01,TCGA-44-8119-01,TCGA-44-2661-11,TCGA-71-8520-01,TCGA-44-A47B-01,TCGA-73-4670-01,TCGA-MP-A4T7-01,TCGA-55-8203-01,TCGA-64-5774-01,TCGA-50-5933-01,TCGA-50-5946-01,TCGA-55-6969-11,TCGA-50-8460-01,TCGA-05-4250-01,TCGA-L9-A50W-01,TCGA-44-7662-01,TCGA-97-A4M6-01,TCGA-44-7669-01,TCGA-78-8640-01,TCGA-50-5931-01,TCGA-44-3918-01,TCGA-93-7347-01,TCGA-38-7271-01,TCGA-55-7724-01,TCGA-73-A9RS-01,TCGA-49-4494-01,TCGA-49-4512-01,TCGA-62-8395-01,TCGA-55-A57B-01,TCGA-55-6970-11,TCGA-97-A4M5-01,TCGA-67-3774-01,TCGA-J2-8192-01,TCGA-78-7535-01,TCGA-95-A4VK-01,TCGA-38-4629-01,TCGA-35-5375-01,TCGA-38-4625-01,TCGA-91-6836-01,TCGA-73-4675-01,TCGA-50-5933-11,TCGA-62-8394-01,TCGA-86-7711-01,TCGA-78-7160-01,TCGA-55-6982-01,TCGA-55-6712-01,TCGA-55-7995-01,TCGA-69-A59K-01,TCGA-50-5936-01,TCGA-73-4676-01,TCGA-86-6562-01,TCGA-35-4122-01,TCGA-75-6205-01,TCGA-80-5611-01,TCGA-93-A4JP-01,TCGA-50-5935-01,TCGA-05-4389-01,TCGA-44-A479-01,TCGA-67-4679-01,TCGA-44-8120-01,TCGA-55-8089-01,TCGA-67-3773-01,TCGA-MP-A4TA-01,TCGA-50-5072-01,TCGA-55-8091-01,TCGA-97-A4LX-01,TCGA-55-6968-01,TCGA-MP-A4TH-01,TCGA-NJ-A4YQ-01,TCGA-44-A4SU-01,TCGA-49-4490-01,TCGA-97-A4M3-01,TCGA-J2-A4AD-01,TCGA-55-7227-01,TCGA-49-4505-01,TCGA-78-7153-01,TCGA-50-5944-01,TCGA-97-8172-01,TCGA-97-8171-01,TCGA-69-7761-01,TCGA-49-AARR-01,TCGA-L4-A4E6-01,TCGA-91-6829-11,TCGA-55-A48Y-01,TCGA-93-7348-01,TCGA-91-6847-01,TCGA-55-6980-01,TCGA-86-7953-01,TCGA-86-7714-01,TCGA-44-6778-11,TCGA-86-8585-01,TCGA-55-8511-01,TCGA-55-8092-01,TCGA-62-A46U-01,TCGA-55-8208-01,TCGA-64-1676-01,TCGA-91-A4BD-01,TCGA-78-7145-01,TCGA-97-8179-01,TCGA-44-2662-01,TCGA-86-8074-01,TCGA-78-7540-01,TCGA-05-4426-01,TCGA-50-8457-01,TCGA-44-6776-11,TCGA-75-5122-01,TCGA-55-6975-01,TCGA-86-8073-01,TCGA-86-8076-01,TCGA-62-A46P-01,TCGA-J2-A4AE-01,TCGA-38-4625-11,TCGA-67-3770-01,TCGA-55-A490-01,TCGA-44-4112-01,TCGA-49-6745-01,TCGA-93-A4JN-01,TCGA-49-6761-11,TCGA-86-8054-01,TCGA-55-A4DF-01,TCGA-75-5146-01,TCGA-91-6847-11,TCGA-05-4384-01,TCGA-55-8207-01,TCGA-69-7760-01,TCGA-49-4510-01,TCGA-64-5815-01,TCGA-55-8620-01,TCGA-73-4662-01,TCGA-49-AAR4-01,TCGA-55-7910-01,TCGA-55-8621-01,TCGA-55-6981-01,TCGA-MP-A4TJ-01,TCGA-44-6145-11,TCGA-50-5942-01,TCGA-91-6828-11,TCGA-05-4434-01,TCGA-78-7148-01,TCGA-44-6144-11,TCGA-69-8453-01,TCGA-97-8176-01,TCGA-67-3771-01,TCGA-78-8655-01,TCGA-95-7948-01,TCGA-78-7161-01,TCGA-05-4427-01,TCGA-97-A4M2-01,TCGA-50-5068-01,TCGA-44-6148-01,TCGA-78-7536-01,TCGA-50-5044-01,TCGA-55-A48X-01,TCGA-55-A494-01,TCGA-91-A4BC-01,TCGA-55-6986-01,TCGA-38-4632-11,TCGA-55-6979-11,TCGA-44-6147-11,TCGA-44-2657-01,TCGA-49-4490-11,TCGA-44-2665-11,TCGA-49-6767-01,TCGA-67-6216-01,TCGA-50-5930-01,TCGA-97-8552-01,TCGA-86-8281-01,TCGA-95-8039-01,TCGA-55-8204-01,TCGA-64-5781-01,TCGA-50-5932-11,TCGA-NJ-A4YI-01,TCGA-L9-A444-01,TCGA-MP-A4SV-01,TCGA-55-8090-01,TCGA-95-7944-01,TCGA-NJ-A4YG-01,TCGA-91-6830-01,TCGA-75-7030-01,TCGA-55-8512-01,TCGA-44-6777-01,TCGA-44-2662-11,TCGA-55-6985-01,TCGA-MP-A4TE-01,TCGA-L4-A4E5-01,TCGA-55-6969-01,TCGA-55-7815-01,TCGA-05-4390-01,TCGA-44-2668-11,TCGA-78-7537-01,TCGA-55-7284-01,TCGA-49-6744-11,TCGA-55-8614-01,TCGA-75-5126-01,TCGA-49-6742-11,TCGA-95-7043-01,TCGA-L9-A8F4-01,TCGA-44-7670-01,TCGA-95-7039-01,TCGA-MP-A4TI-01,TCGA-44-2665-01,TCGA-05-4395-01,TCGA-O1-A52J-01,TCGA-55-5899-01,TCGA-55-7728-01,TCGA-99-7458-01,TCGA-97-A4M0-01,TCGA-91-6848-01,TCGA-50-5055-01,TCGA-44-7671-01,TCGA-05-5423-01,TCGA-55-8619-01,TCGA-64-1680-01,TCGA-49-AAR3-01,TCGA-55-8514-01,TCGA-91-8497-01,TCGA-49-AAR9-01,TCGA-44-6774-01,TCGA-44-3919-01,TCGA-44-6147-01,TCGA-55-6982-11,TCGA-55-8301-01,TCGA-95-7562-01,TCGA-55-6983-01,TCGA-53-7813-01,TCGA-44-6777-11,TCGA-MN-A4N1-01,TCGA-78-7159-01,TCGA-50-6673-01,TCGA-75-7025-01,TCGA-55-7726-01,TCGA-L9-A743-01,TCGA-86-8358-01,TCGA-55-6972-01,TCGA-55-7727-01,TCGA-91-6831-01,TCGA-MN-A4N4-01,TCGA-55-8302-01,TCGA-MP-A4TK-01
CD4Tconv,0.02817607248639548,0.1814356642245671,0.026153566571488845,0.0417496740077124,0.06759692233455929,0.020074370160145145,0.08623402925591717,0.03261092550108132,0.06451036904891132,0.1945164478210798,0.1525682965760479,0.06407061832758024,0.06323301364408393,0.07883067842283295,0.06611304667672023,0.06405034390835605,0.012089532786599569,0.013639020386941338,0.03160056712728398,0.09848594425250873,0.05629474108707844,0.15228929891167833,0.06595479670942157,0.05012930082001679,0.051741440851847696,0.0688042744115254,0.03748341317185885,0.038929563669553816,0.027755702774297966,0.17216587974999162,0.031865702901238364,0.11164660573273265,0.05377053809594798,0.08493749858649938,0.10456287409973654,0.0812379585573479,0.0705775542781929,0.0630311888944421,0.14334211432622987,0.10598377919355981,0.004438822812224117,0.0602572735882733,0.17233561870789854,0.3448505159355172,0.08797212725518351,0.10187431148669174,0.05494106292407773,0.1295678353069783,0.02765094175897949,0.030680059057717896,0.019135997944048026,0.030817712100057838,0.07025736453267607,0.02019116054171731,0.23828588870302125,0.053533528656186484,0.04083001272374,0.11129951608221678,0.13443203944009363,0.06138136324509579,0.09293931904323657,0.20676420749251845,0.058657059728272766,0.08470952587218832,0.046596706945580844,0.15053915854247304,0.025661373046428196,0.04645445438513363,0.18186287182872077,0.1812797387893288,0.05430823141376924,0.017090836895731175,0.20841070324809685,0.09274963919179481,0.08649899487385185,0.12427874974931252,0.07402246215096682,0.09832878463721817,0.11979542144853697,0.07574364972657245,0.06691345999373031,0.22387141089492277,0.04799905870252439,0.06428484890946946,0.06061282308958667,0.028915219372913675,0.07910421540788541,0.09350046556805383,0.05000408595862661,0.09985832042455167,0.13794923138453663,0.22335717433709543,0.028870794617307616,0.0664571415307374,0.04277362026826432,0.15778129415624692,0.14123240374219417,0.1550282446991679,0.011239014845436901,0.05824754647199,0.2126581224138394,0.03378304386256019,0.11797254138310827,0.12986483709773797,0.15619191332213214,0.059674625793074254,0.21098287321899226,0.04507816623398555,0.1025055489144839,0.13107179430233154,0.17034532040308506,0.04559415142810297,0.13283974139059634,0.1598802920374717,0.10549406638650283,0.06605806572287545,0.1490744650273186,0.03501404204266698,0.22515455525594766,0.07446370069947697,0.07960702302441254,0.03752484061304651,0.10564524891221999,0.16756834986668484,0.028668962266783303,0.0288458812581083,0.03874684652880104,0.03375799571452127,0.019928181295985423,0.05916610975619085,0.0703824877602243,0.20085105873598938,0.31089634561786245,0.10264245309448479,0.15057644448362165,0.05492861494703299,0.2798347883965337,0.1209411814940922,0.013464562007945236,0.2690212226946751,0.026350824055904522,0.04652860468625172,0.030904586435845795,0.07753882163272276,0.08015675868550402,0.014663358067056133,0.032482648983188714,0.035686591771068275,0.2930627246985263,0.19613228157128598,0.09397483164538725,0.01824190826208725,0.05556124058765567,0.16613638245016524,0.030431175064132208,0.039046658317758554,0.1598252196509762,0.3339643037484157,0.02930862183909213,0.1851520471808684,0.06197440226796279,0.06844972978584903,0.16848778916605572,0.09905312775794857,0.03727895257394396,0.27060340472387406,0.0376658420561532,0.2014024535122651,0.08878081036035279,0.07584102005832728,0.04759934982303293,0.12077240013268829,0.1564142933317436,0.05252829896572465,0.16994470046951102,0.050944915249082845,0.04640311833021255,0.052028850122677904,0.04202471206895246,0.0,0.06070808047670226,0.0986332089569968,0.1634235945067436,0.042559093243236354,0.15450328148247577,0.06775601877580804,0.1790401666423738,0.1331974921595379,0.09971311933984714,0.0,0.15962563006509844,0.03901336519314131,0.03430783108269027,0.06972791297116686,0.13294922369198522,0.05657530663713514,0.10646152121173678,0.16859998924269617,0.07269431988321025,0.18051306393888403,0.019554576244754516,0.025268050752567422,0.13325891508875953,0.20410335715349287,0.02242748727227356,0.020935892148813615,0.2349559769793447,0.009953242145932016,0.04751099409528783,0.1788734444272537,0.18240613606891073,0.045784717920635085,0.03202767016415997,0.1508511583208846,0.23651618386567017,0.017924134532555973,0.12633745463043303,0.20814314001859674,0.1060062919043363,0.013332834541995383,0.09610808769488105,0.10683711509517932,0.0,0.11758880836455814,0.1604274467961712,0.177496373239786,0.054427991908651656,0.14032871087237397,0.17357318076845124,0.05119960574416423,0.03092619521526316,0.2543432507582959,0.033375937199163604,0.060583279207802695,0.3827485886718759,0.04839165950479654,0.04715285231105662,0.24604572766144783,0.055655457925199686,0.2531887135879817,0.0373411095932216,0.22891687519811196,0.06035517888431932,0.21321976232078022,0.10799428685587206,0.06181878196519165,0.00013903741706211716,0.24042548007881465,0.11389709891002263,0.11768935039240613,0.010763590658523167,0.07356211517253426,0.02531367789520861,0.0560593334783608,0.07303361988631198,0.04821499449003505,0.20754403603812746,0.3367465083760888,0.02930383722716102,0.2091576036951553,0.06019240413246714,0.19724924807916042,0.03490754671094777,0.06518058100669785,0.02702428356184365,0.14626275118050716,0.1864915317362688,0.04764535753017724,0.12106814643766181,0.08622855967145043,0.04455459926382104,0.025526415513601405,0.03803583586167282,0.055479122487,0.06573237407038139,0.05650823813165693,0.18762491215063223,0.09312276650835996,0.1530894877674649,0.09962410790001282,0.07391410360480714,0.1217403716874407,0.04379988812827847,0.05824586911653771,0.09580655457891211,0.052601157036254086,0.0815595418293021,0.29825814151383195,0.06757107857114349,0.10282666248802723,0.04365624797441165,0.06721756969141196,0.10251834731099788,0.017918630569202097,0.08743611260089369,0.04504172821540156,0.07301294742747638,0.08705709084038443,0.10160026778022968,0.03676282633108746,0.18218901953866923,0.10551626087814427,0.08920919473306235,0.033839196291796755,0.11313963414762994,0.038510815970856975,0.0915333313339638,0.15478891962877683,0.0396011933930872,0.11594073738244483,0.07252515412401918,0.2616328333573493,0.03075388813995801,0.12934298533895278,0.02563831443673706,0.07895970826632372,0.19266965352326365,0.07782302949248783,0.0951894062245084,0.08821363224978755,0.05064128041259035,0.07550118441427205,0.09117226136831777,0.23472267101806776,0.05750539052757916,0.10544708340456967,0.04096433641690603,0.2119747565477603,0.08722289197595028,0.05443348789768873,0.08838984696791619,0.057022787615555945,0.07943254045194437,0.25320953236719096,0.026776441204625114,0.013555104168722585,0.09200009520324152,0.12336938685857123,0.20142007230174755,0.02482139319815056,0.061406701999993485,0.1281868790099328,0.20357486076638995,0.1290027290934752,0.14978889927189878,0.26110303203867724,0.03831447182489727,0.15725629206118064,0.04391205322698662,0.056335651775575216,0.10974218630487807,0.10255649912520982,0.05996483764942902,0.005886461710466994,0.11577521489286262,0.12277759225123602,0.24618456028652794,0.0338724556495798,0.02276235490123666,0.08206455102809425,0.050065620322643875,0.23838362745964067,0.06434542696840577,0.035769941814139804,0.13535379071892284,0.03941215529949365,0.026045993365970962,0.06572961624501195,0.11189988797453503,0.023137056535287432,0.11805342463474523,0.149230176850201,0.02648890552499389,0.1270264004149326,0.03941494767332706,0.1193956344369289,0.1224513049289012,0.03317677548672326,0.06020862581710941,0.09771371683318969,0.11876617374243591,0.031242048985553186,0.055510494974831785,0.056865813543237394,0.09635645682659269,0.158837796446306,0.10221879703852639,0.08948954576733947,0.019467322225284023,0.007561112836036248,0.0435185344246622,0.03696037779649132,0.07563884771738094,0.04903208179545125,0.08036771327024445,0.07980501617361398,0.12755821277499035,0.0543933427008611,0.03422610797456229,0.10227268634870361,0.1325197441785418,0.05217524097989081,0.005452179834423428,0.10343062130816318,0.07500211094344862,0.0674847685657089,0.09844786116907389,0.07099632759382231,0.22069020807802178,0.15275846149247124,0.03245967193866155,0.030295490893170598,0.21937178925239337,0.04795564015431646,0.06301389108714386,0.14114960929846368,0.06743177308525038,0.08193890124184454,0.02979442068282094,0.0,0.18249776033653947,0.15567861939074926,0.19467077609739156,0.03800093320337295,0.088009786862363,0.046250790087176426,0.039916011076165006,0.12073550390560367,0.10750675313818463,0.11754297799522986,0.009268531408517834,0.010799924869884812,0.047596913129381115,0.0,0.051208066590283326,0.1188004314528976,0.058142340652992106,0.04431299834020892,0.12719904518682912,0.043517825286194696,0.057807768178707274,0.07053774930296454,0.00533618322876926,0.16083402249409176,0.06885765304635427,0.09535908451659762,0.17444259273585908,0.09520687652645111,0.00019983191528258055,0.03026104949273793,0.10190727197470488,0.11221596900520842,0.03602006358134678,0.06552715917147882,0.030204989191417002,0.3132845401035954,0.07141687536496723,0.08857426619850453,0.03498421800387142,0.11057400397809529,0.07758596052868402,0.13335870961630902,0.1684567573600816,0.030989251802728716,0.15559962389181572,0.07220902238421041,0.07431754042563911,0.3027863282544001,0.01431336573389787,0.0999870579342641,0.08860306327278815,0.05423437882617413,0.09319441457532493,0.05685959460593835,0.03410527121636575,0.15514317048469586,0.02171731228329266,0.03678333943454399,0.15558736866676437,0.07890254770889107,0.03814753144130366,0.09300865464595262,0.22616504081717523,0.05991285754055771,0.03245171383527486,0.03680706794405789,0.09041639383520705,0.17360398642725663,0.08373105940922601,0.08327364811769242,0.40616648794753524,0.10293665804133192,0.09594690975370426,0.0,0.027670986844178822,0.0746118776897828,0.04247962408516706,0.04542895544713608,0.04041845400339852,0.056933272780621276,0.0463704984708898,0.18106430858339,0.041712771474300504,0.15602403946905422,0.014660176301962265,0.12779450863127947,0.17227003933673518,0.04042593283743508,0.017064313842664953,0.04426863702362148,0.06488393999859714,0.09798689896820953,0.11665564199186088,0.0395019698375179,0.055593150922514795,0.12541593959306654,0.13355473120985203,0.0,0.029038325358424696,0.10350782487392583,0.3794120291465434,0.11798689943873637,0.11465012703252027,0.10667386325992126,0.23455323568386768,0.03952771839227374,0.15266793344057644,0.07244869411243411,0.04702656924075562,0.16756845139433343,0.03202628004900634,0.05825718387173264,0.2798908264923346,0.12188561585895255,0.1680384167630993,0.14718224177664577,0.007746177691710995,0.018796890772771156,0.14217154535580365,0.045089355902476536,0.15252072457832863,0.02696084658826406,0.034170595749346694,0.013326523037508394,0.09419905266026199,0.028194216689568435,0.1855288690469183,0.00019948787132494683,0.03157414809614696,0.1504387817432514,0.04640911597559246,0.04505721294175801,0.061643620652624104,0.2674674076630753,0.07842213715452295,0.02499980895527433,0.07127228068996838,0.009847797761246125,0.011723485669737663,0.11138299730306574,0.16393660682698485,0.17751630476579353,0.010014504796058593,0.17739271655830982,0.15929319582332402,0.0833972034706853,0.03183638275432159,0.15617291923362495,0.07114051348573806,0.19588273542179743,0.2638026782329326,0.05411203208201509,0.1559490745272315,0.13603955664795875,0.045068129521042125,0.07104468698390641
